area_type,availability,location,size,society,total_sqft,bath,balcony,price
3,0,Electronic City Phase II,3,2453,1000,2.0,1.0,28.88
2,0,Sarjapur  Road,3,1667,984,2.0,1.0,45.91
2,0,Jakkur,5,187,1819.18,3.0,1.0,160.0
2,0,Hebbal,5,884,1355,3.0,1.0,83.87
2,1,Sarakki Nagar,5,88,2145,4.0,1.0,270.0
2,1,Malleshwaram,5,90,2475,4.0,3.0,300.0
2,0,Hosakerehalli,3,631,1304,2.0,3.0,100.0
2,1,Begur Road,5,2049,1615,3.0,2.0,58.0
2,1,Sarjapur  Road,3,673,1400,2.0,2.0,68.0
2,1,CV Raman Nagar,3,2057,1070,2.0,2.0,47.5
2,0,Hebbal,5,26,3500,3.0,3.0,395.0
2,0,Hoodi,3,611,1132,2.0,1.0,89.37
2,1,Sector 2 HSR Layout,2,988,794,1.0,2.0,65.0
2,1,Raja Rajeshwari Nagar,3,2016,1090,2.0,2.0,43.59
2,1,Gottigere,5,1491,1500,3.0,2.0,70.0
2,1,1st Phase JP Nagar,5,180,2059,3.0,2.0,225.0
2,0,Kanakpura Road,2,2062,525,1.0,1.0,30.0
2,0,Bhoganhalli,3,784,1447,2.0,1.0,75.97
2,0,Whitefield,3,1072,1269,2.0,1.0,75.0
2,1,Kanakpura Road,3,2316,1070,2.0,2.0,37.45
2,1,Ramamurthy Nagar,3,2113,1185,2.0,1.0,45.5
2,0,Chandapura,3,2556,1015,2.0,2.0,25.88
2,1,Ckikkakammana Halli,3,2252,902,2.0,2.0,42.0
2,0,Binny Pete,3,402,1365,2.0,1.0,122.0
2,1,Doddathoguru,3,1882,984,2.0,1.0,51.0
2,1,Haralur Road,3,787,1300,2.0,2.0,79.0
2,1,Munivenkatppa Layout,3,178,1550,2.0,3.0,160.0
1,0,Yelahanka,8,20,4025,5.0,3.0,800.0
2,1,Murugeshpalya,5,719,1845,3.0,3.0,91.0
2,1,Sarjapura - Attibele Road,5,1865,1676,3.0,3.0,52.0
2,0,Uttarahalli,3,1970,1137,2.0,1.0,63.0
2,1,Electronic City,5,1763,1360,2.0,1.0,70.5
2,1,Vijaya Bank Layout,5,1229,1374,2.0,2.0,70.0
3,1,Electronic City Phase II,5,1034,1790,3.0,3.0,100.0
3,1,Somasundara Palya,3,2029,1033,2.0,2.0,48.0
2,0,Binny Pete,7,402,2940,6.0,2.0,280.0
2,1,Kumarapalli,3,1501,1240,2.0,2.0,52.6
2,1,Kambipura,3,2174,883,2.0,1.0,39.0
3,0,Outer Ring Road East,5,668,1500,2.0,0.0,97.0
2,1,Marathahalli,5,517,1730,3.0,3.0,139.0
2,1,Whitefield,5,1102,1545,3.0,2.0,79.0
1,1,Marsur,6,431,1200,3.0,1.0,120.0
2,1,Lingadheeranahalli,5,494,1682,3.0,1.0,120.0
3,1,Yelahanka,5,1607,1371,2.0,2.0,65.0
2,1,Ambalipura,5,455,1730,3.0,1.0,120.0
2,1,EPIP Zone,5,601,1500,3.0,3.0,102.0
4,1,Lingarajapuram,3,1576,1203,2.0,1.0,59.86
2,1,Vasantha Vallabha Nagar,5,1026,1600,3.0,2.0,76.0
3,1,Yelahanka New Town,2,2410,350,1.0,1.0,13.5
2,1,Varthur,5,2241,1665,3.0,1.0,53.0
2,1,Haralur Road,5,787,1444,2.0,1.0,80.0
2,1,Lingadheeranahalli,5,494,1521,3.0,1.0,94.71
2,1,Old Madras Road,5,188,2760,5.0,2.0,157.0
3,1,Marathahalli,3,224,1325,1.0,1.0,92.0
2,1,Electronics City Phase 1,2,2564,650,1.0,1.0,23.0
2,1,Electronic City Phase II,3,2229,769,2.0,1.0,40.0
2,1,Electronic City,5,1177,1571,3.0,2.0,105.0
2,1,Hennur Road,5,817,1445,3.0,1.0,86.56
2,1,Hosur Road,5,373,1590,2.0,2.0,135.0
2,1,Bommasandra,3,1999,902,2.0,2.0,49.0
3,1,Yelahanka,5,919,1712,3.0,3.0,82.0
2,1,Kundalahalli,5,218,1920,3.0,2.0,150.0
2,1,Electronic City,3,2201,1089,2.0,2.0,45.0
3,1,Horamavu Agara,3,2245,1106,2.0,1.0,43.09
2,1,Kanakpura Road,3,957,1339,2.0,2.0,58.0
3,0,Thanisandra,2,1180,923,1.0,1.0,45.69
2,1,Lakshminarayana Pura,3,604,1175,2.0,2.0,75.0
3,1,Thubarahalli,3,1666,975,2.0,1.0,55.0
2,1,Hebbal,5,185,2400,4.0,1.0,180.0
2,1,Subramanyapura,5,1643,1330,3.0,2.0,72.0
2,0,Thanisandra,3,1180,1183,2.0,1.0,59.74
2,0,Hebbal,5,884,1255,2.0,1.0,77.68
3,1,Pai Layout,3,1930,1100,2.0,2.0,50.0
2,0,Ramamurthy Nagar,3,1904,1170,2.0,2.0,46.8
2,1,Raja Rajeshwari Nagar,5,2017,1530,3.0,3.0,51.77
3,0,Hebbal,3,483,1420,2.0,2.0,107.0
2,0,Kanakpura Road,5,432,1591,3.0,1.0,115.0
2,1,7th Phase JP Nagar,5,489,1680,3.0,2.0,120.0
2,0,Hoodi,3,994,1055,2.0,1.0,57.63
2,1,Iblur Village,5,421,1918,3.0,2.0,129.0
2,0,Sarjapur  Road,3,1024,1280,2.0,1.0,76.0
2,1,Nagarbhavi,5,1319,1560,3.0,3.0,66.0
2,1,Sarjapur  Road,3,2173,1145,2.0,2.0,49.5
2,1,Talaghattapura,5,374,2106,3.0,2.0,126.0
2,1,Rajaji Nagar,3,58,1718,3.0,2.0,288.0
2,0,Whitefield,5,2197,1306,3.0,2.0,54.65
2,0,Hebbal,3,278,1320,2.0,1.0,92.0
3,1,Kalyan nagar,7,108,3800,5.0,3.0,300.0
2,1,Bannerghatta Road,5,1896,1344,2.0,1.0,42.0
2,1,Lakshminarayana Pura,3,604,1190,2.0,1.0,75.0
3,1,Whitefield,3,2482,1000,2.0,1.0,35.0
1,1,Kalhalli,4,287,2400,2.0,1.0,160.0
2,1,Kumaraswami Layout,3,1796,1000,2.0,1.0,48.5
2,1,Jalahalli,5,340,2113,3.0,2.0,155.0
2,1,Harlur,7,650,1884,4.0,2.0,120.0
2,1,Electronic City,3,2312,1110,2.0,1.0,40.0
2,1,Kudlu,3,2199,1027,2.0,2.0,43.0
1,1,Hadosiddapura,6,270,1200,3.0,2.0,165.0
2,0,Kudlu Gate,2,745,703,1.0,1.0,52.0
2,1,Bellandur,3,1871,1195,2.0,2.0,51.0
2,1,Narayanapura,3,1019,1302,2.0,1.0,69.1
2,0,Begur Road,5,714,1583,3.0,1.0,74.4
2,1,Kumarapalli,5,1501,1488,2.0,3.0,60.0
2,0,Kammasandra,5,2500,1385,2.0,2.0,34.63
3,0,Electronic City,5,1177,1600,3.0,2.0,104.0
2,1,Old Airport Road,3,779,1150,2.0,1.0,90.0
2,0,Kanakpura Road,3,885,1299,2.0,2.0,85.0
2,0,Devanahalli,5,1901,1282,2.0,2.0,52.43
2,1,Kachanayakanahalli,3,2356,861,2.0,1.0,35.0
3,1,Bannerghatta Road,5,962,1600,3.0,2.0,95.0
2,1,Tejaswini Nagar,5,992,1390,2.0,2.0,80.0
2,1,Gunjur,3,2249,1195,2.0,2.0,44.0
2,1,Yelenahalli,3,1551,1159,2.0,1.0,60.0
2,0,Whitefield,5,2197,1386,3.0,1.0,57.46
2,1,Harlur,3,682,1197,2.0,1.0,79.0
2,0,Old Airport Road,7,214,2690,4.0,3.0,191.0
2,0,Bommasandra,5,2181,1295,2.0,1.0,50.28
2,0,Whitefield,3,818,1132,2.0,1.0,79.28
3,1,6th block Koramangala,5,51,2350,3.0,2.0,400.0
2,0,Hebbal,5,278,1645,3.0,2.0,135.0
2,1,Marathahalli,5,333,1937,3.0,2.0,140.0
2,1,Doddathoguru,3,2457,1015,2.0,2.0,33.5
2,1,Kathriguppe,5,918,1350,2.0,2.0,80.99
2,0,Kengeri Satellite Town,5,2529,1149,2.0,2.0,29.0
1,1,Tindlu,6,823,1500,3.0,1.0,87.0
2,1,Yelahanka,5,740,1566,3.0,2.0,97.0
2,1,KR Puram,3,2087,1290,2.0,1.0,49.02
2,1,Keshava Nagar,5,348,1839,3.0,3.0,165.0
2,0,Electronic City Phase II,5,2453,1400,2.0,2.0,40.43
2,1,Electronic City,3,2579,550,1.0,1.0,15.0
2,1,Whitefield,3,2290,1140,2.0,2.0,39.0
2,0,Tumkur Road,5,2246,1210 - 1477,3.0,0.0,57.76
3,1,Kaval Byrasandra,3,2101,1100,2.0,1.0,46.0
3,1,Vignana Nagar,3,1745,1200,2.0,2.0,55.0
2,0,Whitefield,7,492,2830,5.0,2.0,160.0
2,1,Uttarahalli,5,1243,1315,2.0,2.0,74.0
2,1,Anandapura,3,2013,1141,2.0,1.0,42.75
2,1,AECS Layout,3,1749,1080,2.0,2.0,55.0
2,1,HBR Layout,3,1528,1200,2.0,2.0,60.0
2,1,Varthur,3,2061,1111,2.0,2.0,41.88
2,1,Bannerghatta Road,3,962,1275,2.0,2.0,65.0
2,1,Battarahalli,3,2084,1135,2.0,3.0,43.0
2,1,Kudlu Gate,5,871,1535,3.0,2.0,86.0
2,0,Nagavarapalya,3,726,1392,2.0,1.0,130.0
2,1,Bellandur,3,1144,1050,2.0,2.0,72.0
2,0,Hosa Road,5,564,1513,3.0,1.0,103.0
2,1,Gottigere,5,1135,1621,3.0,3.0,72.0
2,1,Bannerghatta Road,3,2330,892,2.0,1.0,39.0
2,1,Whitefield,3,2290,1205,2.0,1.0,40.0
2,0,Hebbal,5,884,1355,3.0,2.0,83.87
2,1,Indira Nagar,3,259,1400,2.0,2.0,168.0
2,0,Kengeri,3,2560,726,2.0,1.0,35.0
1,1,Singena Agrahara,6,518,1500,3.0,2.0,149.0
2,1,Begur Road,3,2096,1170,2.0,2.0,46.0
2,1,Doddathoguru,3,2327,1104,2.0,2.0,39.0
2,1,Kanakpura Road,3,1674,950,2.0,1.0,45.0
3,1,Hormavu,8,111,4818,4.0,3.0,390.0
3,1,Canara Bank Colony,5,1847,1650,2.0,1.0,52.0
2,0,Kogilu,5,392,1559,3.0,2.0,127.0
3,1,Hanumagiri,3,2352,1100,2.0,1.0,38.0
2,1,Benson Town,5,329,1750,3.0,3.0,150.0
2,0,Ramagondanahalli,3,1879,1215,2.0,1.0,45.5
2,0,Talaghattapura,5,374,1868,3.0,1.0,135.0
2,1,Kanakpura Road,5,1483,1570,3.0,3.0,64.5
2,0,Hulimavu,3,1733,1225,2.0,2.0,55.0
2,1,Kasturi Nagar,7,361,1896,3.0,1.0,125.0
2,0,Sonnenahalli,2,1597,605,1.0,1.0,40.0
2,1,Electronic City Phase II,3,2479,900,2.0,2.0,32.5
3,0,Sarjapur  Road,8,516,3369 - 3464,6.0,0.0,143.0
2,1,Thanisandra,7,398,3216,4.0,1.0,226.0
2,1,Kudlu,3,2199,1092,2.0,2.0,44.0
2,1,Hulimavu,3,1173,1255,2.0,2.0,74.0
3,1,Electronic City,5,1763,1500,2.0,1.0,100.0
2,0,Thanisandra,3,892,1296,2.0,2.0,72.0
3,1,Raja Rajeshwari Nagar,3,1889,1023,2.0,2.0,42.0
2,0,Thanisandra,3,2116,1020,2.0,1.0,44.5
2,0,Choodasandra,5,1002,1530,3.0,2.0,77.0
3,1,Vijaya Bank Layout,5,846,1605,2.0,3.0,85.0
3,1,6th Phase JP Nagar,3,1339,1140,2.0,2.0,65.0
2,1,Green Glen Layout,5,487,1725,3.0,2.0,130.0
2,1,Bisuvanahalli,5,2270,1075,2.0,1.0,50.0
2,1,Kannamangala,5,530,1574,3.0,1.0,93.34
2,1,Marathahalli,5,866,1550,3.0,2.0,83.0
2,1,Akshayanagara West,3,1562,1205,2.0,2.0,60.0
2,1,Kambipura,5,2174,1082,2.0,1.0,55.0
2,1,Uttarahalli,5,1819,1215,2.0,2.0,52.85
2,1,Hebbal,7,401,2483,5.0,2.0,230.0
2,1,Kanakpura Road,5,1483,1452,3.0,3.0,60.98
2,0,Electronic City Phase II,5,2229,1329,2.0,2.0,41.0
2,1,Uttarahalli,5,1878,1125 - 1500,3.0,0.0,51.19
2,0,Hebbal,5,139,2600,3.0,2.0,195.0
3,0,Electronic City Phase II,5,2453,1220,3.0,1.0,35.23
2,1,Pai Layout,3,930,1255,2.0,1.0,80.0
2,1,Keshava Nagar,5,348,1904,3.0,3.0,155.0
2,1,Murugeshpalya,5,158,2135,3.0,2.0,160.0
2,1,Kalena Agrahara,3,2345,800,2.0,2.0,30.0
2,1,Hormavu,5,1230,1500,3.0,3.0,70.0
2,1,Bannerghatta Road,5,962,1880,3.0,2.0,95.0
2,1,Electronic City,5,1746,1440,2.0,2.0,55.0
2,0,Varthur,3,2477,1097,2.0,1.0,33.82
2,1,Raja Rajeshwari Nagar,3,1960,1070,2.0,1.0,50.0
2,1,Kumaraswami Layout,3,1796,1000,2.0,1.0,58.0
3,1,Frazer Town,5,342,1900,4.0,2.0,145.0
3,1,Jigani,3,1768,937,2.0,1.0,44.0
3,1,Green Glen Layout,3,1569,1075,2.0,1.0,60.0
2,1,Ashwathnagar,3,2232,936,2.0,2.0,43.0
2,1,Marathahalli,3,517,1350,2.0,1.0,86.0
2,1,Mallasandra,3,1167,1325,2.0,1.0,70.0
2,0,Devanahalli,3,1157,1174,2.0,1.0,59.0
2,1,Hosur Road,5,373,1890,3.0,2.0,162.0
3,1,Yelahanka,5,721,1653,3.0,2.0,120.0
2,1,Bisuvanahalli,5,2270,1075,2.0,1.0,52.0
2,1,7th Phase JP Nagar,3,1590,1212,3.0,1.0,42.0
3,1,Hoysalanagar,3,1958,1100,2.0,1.0,50.0
2,1,Rajaji Nagar,7,58,3436,6.0,3.0,500.0
2,1,Kudlu Gate,5,871,1532,3.0,2.0,83.0
1,1,Doddaballapur,6,204,2776,4.0,2.0,195.0
2,1,Padmanabhanagar,5,1151,1531,2.0,0.0,75.0
2,0,Uttarahalli,3,2001,1325,2.0,1.0,53.0
2,0,Electronic City,5,2319,1156,2.0,2.0,44.0
2,1,Bannerghatta Road,3,962,1260,2.0,2.0,70.0
2,1,Vittasandra,3,1118,1934,2.0,0.0,90.0
2,1,Kasavanhalli,5,722,1476,3.0,1.0,95.0
2,1,Murugeshpalya,3,851,1185,2.0,1.0,85.0
2,1,Channasandra Layout,5,1577,1265,2.0,1.0,82.0
2,1,Whitefield,3,1279,1195,2.0,1.0,70.0
2,1,Hosur Road,3,2411,1180,2.0,2.0,36.5
2,1,Jakkur,3,1895,1050,2.0,1.0,49.87
3,1,Subramanyapura,3,1643,929,2.0,1.0,48.0
2,1,Jigani,5,1768,1252,3.0,3.0,61.0
3,1,Green Glen Layout,5,487,1485,3.0,2.0,115.0
2,1,Electronics City Phase 1,5,1767,1124,2.0,2.0,55.0
2,0,Hennur Road,5,882,1482,2.0,3.0,97.0
2,1,Jalahalli,5,464,1570,3.0,2.0,140.0
2,0,Chandapura,2,2561,520,1.0,1.0,14.04
2,1,OLd Gurappanapalya,5,297,2000,3.0,2.0,160.0
2,1,Prithvi Layout,3,891,1352,2.0,2.0,75.0
2,0,Electronic City,3,1177,1152,2.0,1.0,65.0
2,1,Hegde Nagar,5,429,1965,4.0,2.0,125.0
3,1,Ramanjaneyanagar,5,1208,1300,2.0,2.0,70.0
2,1,Hoskote,5,1719,1740,3.0,3.0,60.0
3,1,Bannerghatta Road,5,756,1788,3.0,2.0,90.0
2,0,Kanakapura,3,1288,1151,2.0,1.0,59.0
2,1,Uttarahalli,5,1637,1300,2.0,2.0,60.0
2,0,Hebbal,5,278,1645,3.0,2.0,117.0
2,1,7th Phase JP Nagar,3,463,1175,2.0,2.0,82.5
3,1,Dasarahalli,3,1395,1150,2.0,0.0,70.0
2,0,Balagere,3,1510,1007,2.0,1.0,65.0
2,1,Marathahalli,7,224,4000,4.0,3.0,220.0
2,1,B Channasandra,3,2345,1080,2.0,1.0,45.0
2,1,Electronic City,3,1763,1070,2.0,1.0,60.0
2,1,Kadubeesanahalli,5,506,1532,3.0,1.0,115.0
2,1,Hennur,3,2108,1040,2.0,2.0,42.12
1,1,Laxmi Sagar Layout,6,167,3100,3.0,3.0,250.0
2,0,Tumkur Road,3,2246,1076 - 1199,2.0,0.0,48.905
2,1,Thanisandra,5,2063,1430,2.0,2.0,51.6
2,1,Panduranga Nagar,5,638,1827,3.0,3.0,100.0
2,1,HRBR Layout,3,1012,1210,2.0,1.0,75.0
2,1,New Thippasandra,5,705,1500,3.0,3.0,95.0
2,0,Hebbal,3,569,1251,2.0,1.0,88.73
2,1,HSR Layout,5,505,1600,2.0,2.0,115.0
2,0,Electronic City,3,1177,1128,2.0,1.0,65.5
2,1,Budigere,5,1179,1820,3.0,2.0,93.0
2,1,Thigalarapalya,5,277,2072,4.0,2.0,159.0
2,1,Raja Rajeshwari Nagar,5,1765,1510,2.0,3.0,59.0
2,1,Hoodi,5,733,1925,2.0,3.0,114.0
1,1,Hennur Road,6,169,2651,2.0,2.0,225.0
2,1,Thigalarapalya,5,277,2072,4.0,2.0,147.0
2,1,Kumaraswami Layout,3,2402,1000,2.0,2.0,36.0
1,1,KR Puram,6,341,1752,3.0,2.0,145.0
2,1,Sahakara Nagar,3,1625,960,2.0,3.0,56.0
2,1,Gattigere,3,1423,1180,2.0,2.0,63.0
3,1,Benson Town,5,232,2270,3.0,1.0,180.0
2,1,Bisuvanahalli,5,2270,1180,2.0,1.0,46.0
2,0,Kanakpura Road,5,2062,1300,3.0,2.0,69.0
2,1,Banashankari Stage III,5,1584,1305,2.0,1.0,59.0
2,1,Hegde Nagar,5,249,2006,4.0,2.0,196.0
2,1,Jakkur,3,652,1290,2.0,1.0,80.0
2,1,Hoskote,3,2121,1170,2.0,3.0,45.0
2,1,Yelachenahalli,3,977,1400,2.0,3.0,78.0
2,1,Lakshminarayana Pura,3,604,1200,2.0,2.0,75.0
3,1,Kamakshipalya,5,1523,1155,2.0,0.0,60.0
3,1,Hormavu,5,997,1725,3.0,2.0,85.0
2,0,Kanakpura Road,3,2062,700,2.0,1.0,40.0
2,0,Hoodi,3,611,1112,2.0,1.0,88.0
2,0,Badavala Nagar,3,651,1274,2.0,1.0,81.0
2,1,Doddathoguru,3,2506,915,2.0,1.0,32.0
2,1,Hosur Road,2,2411,760,1.0,2.0,21.28
3,1,Maragondanahalli,5,1174,1540,3.0,2.0,68.0
2,1,Basavanna Nagar,5,738,1645,3.0,2.0,95.0
2,1,Nehru Nagar,7,730,2342,3.0,2.0,115.0
2,1,Yelenahalli,3,2470,1056,2.0,2.0,33.0
2,0,Thirumenahalli,3,2226,1161,2.0,2.0,36.69
2,1,Dollars Colony,3,1359,1097,2.0,3.0,65.0
3,1,Uttarahalli,3,2459,850,2.0,2.0,35.0
2,1,Green Glen Layout,5,487,1715,3.0,2.0,115.0
2,1,Electronic City,3,1763,1200,2.0,1.0,59.0
2,1,Banashankari,5,1831,1400,2.0,1.0,78.0
1,1,Whitefield,8,357,1500,4.0,3.0,200.0
4,0,Kanakpura Road,2,1816,381 - 535,1.0,0.0,19.695
3,1,Kalyan nagar,5,797,1640,3.0,3.0,88.0
2,1,Banashankari,5,591,1700,3.0,2.0,125.0
2,1,Kanakapura,3,2247,1110,2.0,2.0,38.85
2,1,Uttarahalli,5,750,1627.86,3.0,2.0,88.0
3,1,Byagadadhenahalli,3,2541,620,2.0,1.0,22.0
1,1,Whitefield,8,76,3004,4.0,2.0,285.0
2,0,Hosa Road,3,1293,1133,2.0,1.0,52.0
2,1,Hennur Road,3,889,1182,2.0,2.0,82.5
2,1,Tumkur Road,5,665,1500,3.0,3.0,100.0
2,1,Marathahalli,3,1669,1200,2.0,2.0,58.0
2,1,Raja Rajeshwari Nagar,3,2017,1128,2.0,1.0,48.79
3,1,Amruthahalli,3,2124,1100,2.0,1.0,45.0
2,1,Kengeri Satellite Town,3,2578,635,1.0,1.0,22.0
3,1,Thanisandra,5,336,1874,4.0,1.0,130.0
2,0,Old Madras Road,3,1235,1171,2.0,2.0,75.0
2,1,Panathur,5,1644,1315,2.0,1.0,59.1
2,1,Jakkur,5,652,1760,3.0,2.0,110.0
2,1,Hennur Road,5,1687,1192,2.0,1.0,62.0
2,0,Hebbal,5,278,1645,3.0,2.0,121.0
2,1,Whitefield,3,893,1250,2.0,2.0,72.0
2,0,Whitefield,2,1295,524 - 894,1.0,0.0,34.385
2,0,Hosa Road,3,564,1369.1,2.0,1.0,104.0
2,0,Kanakapura,5,1288,1938,3.0,3.0,113.0
2,1,Budigere,5,1179,1636,3.0,2.0,85.0
2,1,Akshaya Nagar,5,873,1430,2.0,2.0,75.0
4,0,Electronic City Phase II,5,2229,993,2.0,2.0,50.0
2,1,Yelahanka,3,984,1270,2.0,2.0,78.0
1,0,Hunasamaranahalli,8,9,7500,4.0,2.0,900.0
2,1,Panathur,3,1424,1109,2.0,1.0,63.0
2,1,Pragathi Nagar,3,1966,1280,2.0,1.0,49.75
1,1,Devanahalli,6,237,1600,3.0,2.0,180.0
2,0,Marathahalli,2,1905,607,1.0,1.0,35.0
2,0,Electronic City Phase II,5,1781,1418,3.0,2.0,52.47
3,1,EPIP Zone,3,1334,1125,2.0,1.0,65.0
2,1,CV Raman Nagar,5,498,1825,3.0,2.0,126.0
2,1,Whitefield,3,893,1320,2.0,3.0,79.5
2,1,HAL 2nd Stage,5,105,1490,2.0,2.0,300.0
2,0,Whitefield,3,1295,750,2.0,1.0,52.7
2,0,Yelahanka,5,1091,1400,2.0,2.0,80.54
2,1,Sathya Sai Layout,7,18,4104,4.0,3.0,360.0
3,1,Poorna Pragna Layout,3,1996,965,2.0,2.0,48.0
2,1,KR Puram,3,2286,1100,2.0,2.0,43.0
2,1,Whitefield,3,2290,1180,2.0,2.0,41.0
2,1,HSR Layout,3,2072,1145,2.0,2.0,48.0
2,1,Kenchenahalli,3,1820,1015,2.0,2.0,58.0
1,0,Kaggalipura,6,244,2400,3.0,1.0,165.0
1,1,Whitefield,8,76,3000,4.0,3.0,306.0
2,0,JP Nagar,3,573,1300,2.0,1.0,109.0
3,1,Hebbal Kempapura,3,280,1300,2.0,2.0,102.0
2,0,Hosa Road,5,564,1512,3.0,1.0,123.0
4,0,Bhoganhalli,5,784,1053.4,3.0,1.0,88.91
2,1,Yeshwanthpur,2,2111,540 - 670,1.0,0.0,41.745
2,1,Hormavu,3,1371,1153,2.0,1.0,65.0
2,1,Hulimavu,3,1173,1255,2.0,2.0,69.0
2,1,Marathahalli,5,224,1583,3.0,3.0,109.0
2,1,Kundalahalli Colony,3,513,1505,2.0,2.0,90.0
2,1,Amblipura,5,268,1810,4.0,3.0,148.0
2,1,Subramanyapura,3,1028,975,2.0,1.0,63.0
2,1,Gopalkrishna Nagar,5,960,1530,2.0,1.0,97.0
2,1,Kereguddadahalli,5,2381,1300,2.0,2.0,39.0
2,1,Sarjapur  Road,3,1182,1308,2.0,1.0,83.0
2,1,Parappana Agrahara,3,2075,1194,2.0,2.0,47.0
2,0,Sarjapur  Road,5,954,1592,3.0,1.0,91.0
2,0,Rajaji Nagar,3,451,1222,2.0,0.0,112.0
2,1,Raja Rajeshwari Nagar,3,2017,1267,2.0,2.0,42.85
2,1,Balagere,2,1510,656,1.0,1.0,53.0
1,1,Dodda Nekkundi,8,21,3400,4.0,3.0,530.0
2,1,Thanisandra,5,398,1698,3.0,2.0,102.0
3,1,Tata Nagar,5,1265,1500,3.0,2.0,70.0
2,0,Electronic City,3,1177,1152,2.0,1.0,65.75
2,1,Pattandur Agrahara,3,1757,900,2.0,2.0,42.0
3,1,Akshaya Nagar,5,873,1419,2.0,3.0,73.0
2,1,Gottigere,3,2480,990,2.0,1.0,40.0
2,1,Bannerghatta Road,3,2005,1100,2.0,0.0,39.0
2,1,Whitefield,3,2379,1095,2.0,1.0,35.0
2,1,Budigere,3,1179,1444,2.0,2.0,70.0
2,1,Whitefield,3,1011,1415,2.0,3.0,67.0
2,1,Daadys Gaarden Layout,5,1252,1600,3.0,3.0,72.0
2,1,Whitefield,3,2311,1105,2.0,1.0,41.36
2,0,Electronic City,5,2120,1225,3.0,0.0,45.03
2,1,Frazer Town,5,130,2560,3.0,2.0,265.0
2,0,Talaghattapura,5,374,1856,3.0,2.0,135.0
2,1,Haralur Road,5,1677,1464,3.0,2.0,56.0
2,1,Sarjapur  Road,3,1005,1150,2.0,2.0,77.0
2,1,5th Phase JP Nagar,5,1311,1485,2.0,2.0,67.0
2,1,Vimanapura,5,1244,2500,3.0,3.0,75.0
2,0,Hennur Road,3,1687,1036,2.0,1.0,59.46
1,1,Whitefield,8,133,3445,5.0,3.0,270.0
2,1,Dodsworth Layout,3,710,1400,2.0,2.0,80.0
3,1,Kodichikkanahalli,3,2020,1150,2.0,3.0,48.0
2,1,Kenchenahalli,2,1820,715,1.0,1.0,45.0
2,1,Jakkur,7,420,2283,4.0,2.0,130.0
3,1,Nagarbhavi,5,838,1400,2.0,1.0,85.0
2,1,Padmanabhanagar,5,1151,1400,3.0,0.0,65.0
2,1,Whitefield,5,461,1700,3.0,1.0,140.0
2,0,Kanakpura Road,5,432,1591,3.0,1.0,120.0
2,1,Nagarbhavi,5,896,1515,2.0,1.0,79.0
2,0,Chandapura,3,2556,975,2.0,1.0,24.86
2,1,Yeshwanthpur,5,1116,1382,2.0,2.0,76.18
2,1,Sector 1 HSR Layout,5,312,1533,3.0,2.0,150.0
2,0,Cunningham Road,5,11,3815,3.0,1.0,763.0
2,1,Dairy Circle,7,77,3730,6.0,2.0,450.0
2,1,Yelahanka,5,1607,1391,2.0,2.0,64.5
2,1,Begur Road,3,2049,1160,2.0,2.0,42.92
2,1,Kanakpura Road,5,1483,1482,3.0,3.0,60.98
2,1,Whitefield,3,865,1405,2.0,2.0,84.5
3,1,Gunjur,3,2249,1190,2.0,2.0,40.0
2,1,Harlur,3,682,1174,2.0,1.0,78.0
2,0,Thanisandra,5,1180,1411,3.0,1.0,93.04
2,1,Jalahalli West,3,2458,745,2.0,0.0,50.0
2,1,Kereguddadahalli,3,2437,1000,2.0,2.0,30.0
2,1,Jigani,3,1768,923,2.0,1.0,50.0
3,1,Yeshwanthpur,3,1116,1000,2.0,2.0,32.0
2,1,Battarahalli,3,2127,1276,2.0,2.0,45.0
3,1,Devasthanagalu,5,1380,1460,3.0,2.0,70.0
2,1,Avalahalli,2,1990,833,1.0,1.0,49.0
2,0,Ramamurthy Nagar,3,1904,1200,2.0,1.0,48.0
2,1,Yeshwanthpur,2,1116,669,1.0,1.0,36.85
2,1,Kothanur,5,566,1790,3.0,2.0,105.0
2,1,Whitefield,5,1639,1345,2.0,2.0,57.0
2,1,Yeshwanthpur,5,1116,1385,2.0,2.0,76.18
2,1,Kanakpura Road,3,815,1207,2.0,2.0,79.9
2,1,Varthur,3,1117,1140,2.0,3.0,55.5
3,1,Basavanapura,3,1314,1220,2.0,2.0,68.0
2,1,Iblur Village,7,117,3596,5.0,0.0,252.0
3,1,Sarjapur  Road,5,673,1965,3.0,3.0,120.0
3,1,Koramangala,5,515,1760,2.0,0.0,115.0
2,0,Haralur Road,3,676,1225,2.0,1.0,70.0
2,1,Hennur Road,5,450,1891,3.0,1.0,109.0
2,1,Yelahanka,3,740,1322,2.0,2.0,86.0
3,1,Bellandur,8,134,3600,4.0,0.0,260.0
2,1,AECS Layout,3,2387,1045,2.0,1.0,36.58
2,1,Venugopal Reddy Layout,5,1000,1545,3.0,3.0,85.0
2,1,Thanisandra,5,336,1996,3.0,2.0,135.0
2,1,Brookefield,3,642,1125,2.0,2.0,70.0
2,0,Mysore Road,5,723,1560,3.0,1.0,115.0
3,1,Murugeshpalya,7,158,3100,4.0,2.0,310.0
3,1,Lake City,3,2523,780,2.0,1.0,35.0
2,1,Sarjapur  Road,5,128,2275,4.0,2.0,180.0
2,1,Pragathi Nagar,3,2202,1350,2.0,2.0,41.0
2,1,Haralur Road,5,1677,1464,3.0,3.0,56.0
